Natural Key;Dicofre;Freguesia;Concelho;Distrito;Latitude;Longitude
Mafamude e Vilar do ParaísoVILA NOVA DE GAIAPORTO;131727;Mafamude e Vilar do Paraíso;VILA NOVA DE GAIA;PORTO;-3768.5947;160234.18
TabuaçoTABUAÇOVISEU;181914;Tabuaço;TABUAÇO;VISEU;-40151.288;159891.254
AldeiasARMAMARVISEU;180101;Aldeias;ARMAMAR;VISEU;47409.8691;160673.684
CustóiasVILA NOVA DE FOZ CÔAGUARDA;91405;Custóias;VILA NOVA DE FOZ CÔA;GUARDA;35190.4507;160983.752
FrendeBAIÃOPORTO;130204;Frende;BAIÃO;PORTO;68827.6185;159850.979
SandeLAMEGOVISEU;180520;Sande;LAMEGO;VISEU;17573.6593;161840.919
Urros e Peredo dos CastelhanosTORRE DE MONCORVOBRAGANÇA;40921;Urros e Peredo dos Castelhanos;TORRE DE MONCORVO;BRAGANÇA;29247.4844;161901.096
Rio de MoinhosPENAFIELPORTO;131129;Rio de Moinhos;PENAFIEL;PORTO;92355.6714;157595.192
Lagares e FigueiraPENAFIELPORTO;131142;Lagares e Figueira;PENAFIEL;PORTO;-10993.057;160386.856
Baião (Santa Leocádia) e MesquinhataBAIÃOPORTO;130222;Baião (Santa Leocádia) e Mesquinhata;BAIÃO;PORTO;-18664.081;161651.549
BoelhePENAFIELPORTO;131102;Boelhe;PENAFIEL;PORTO;3416.79796;161268.622
Santa Cruz do Douro e São Tomé de CovelasBAIÃOPORTO;130225;Santa Cruz do Douro e São Tomé de Covelas;BAIÃO;PORTO;-9167.3923;162245.119
Freixo de NumãoVILA NOVA DE FOZ CÔAGUARDA;91418;Freixo de Numão;VILA NOVA DE FOZ CÔA;GUARDA;11307.8443;161565.128
Oliveira do DouroVILA NOVA DE GAIAPORTO;131712;Oliveira do Douro;VILA NOVA DE GAIA;PORTO;76327.7213;157320.435
VacalarARMAMARVISEU;180118;Vacalar;ARMAMAR;VISEU;-37970.71;161912.095
Aguiar de SousaPAREDESPORTO;131001;Aguiar de Sousa;PAREDES;PORTO;37043.5715;162431.322
FonteloARMAMARVISEU;180107;Fontelo;ARMAMAR;VISEU;-25669.458;161310.264
CanideloVILA NOVA DE GAIAPORTO;131704;Canidelo;VILA NOVA DE GAIA;PORTO;33796.8881;161876.084
SeixasVILA NOVA DE FOZ CÔAGUARDA;91415;Seixas;VILA NOVA DE FOZ CÔA;GUARDA;-43633.438;162187.754
BarqueirosMESÃO FRIOVILA REAL;170401;Barqueiros;MESÃO FRIO;VILA REAL;73848.3916;160561.089
NumãoVILA NOVA DE FOZ CÔAGUARDA;91411;Numão;VILA NOVA DE FOZ CÔA;GUARDA;19466.4892;162799.268
Santa Marinha e São Pedro da AfuradaVILA NOVA DE GAIAPORTO;131730;Santa Marinha e São Pedro da Afurada;VILA NOVA DE GAIA;PORTO;71529.1931;160508.382
ValpedrePENAFIELPORTO;131136;Valpedre;PENAFIEL;PORTO;-41278.219;162747.41
BarrôRESENDEVISEU;181302;Barrô;RESENDE;VISEU;-15563.275;163212.543
Vale de FigueiraSÃO JOÃO DA PESQUEIRAVISEU;181511;Vale de Figueira;SÃO JOÃO DA PESQUEIRA;VISEU;21790.5427;161894.932
SamodãesLAMEGOVISEU;180519;Samodães;LAMEGO;VISEU;66496.6385;162636.39
Vila Boa do BispoMARCO DE CANAVESESPORTO;130730;Vila Boa do Bispo;MARCO DE CANAVESES;PORTO;25746.4559;163389.836
DesejosaTABUAÇOVISEU;181905;Desejosa;TABUAÇO;VISEU;-6010.9689;162496.379
GriloBAIÃOPORTO;130207;Grilo;BAIÃO;PORTO;49459.3339;163183.437
Castanheiro do SulSÃO JOÃO DA PESQUEIRAVISEU;181501;Castanheiro do Sul;SÃO JOÃO DA PESQUEIRA;VISEU;4639.64947;163085.746
Barcos e Santa LeocádiaTABUAÇOVISEU;181918;Barcos e Santa Leocádia;TABUAÇO;VISEU;52719.3587;161959.078
Parada do Bispo e ValdigemLAMEGOVISEU;180528;Parada do Bispo e Valdigem;LAMEGO;VISEU;44723.9898;162277.2
Cabeça SantaPENAFIELPORTO;131104;Cabeça Santa;PENAFIEL;PORTO;31508.1898;162780.442
Gondomar (São Cosme), Valbom e JovimGONDOMARPORTO;130415;Gondomar (São Cosme), Valbom e Jovim;GONDOMAR;PORTO;-12391.113;162851.772
Fonte ArcadaPENAFIELPORTO;131112;Fonte Arcada;PENAFIEL;PORTO;-33771.599;162310.262
PenajóiaLAMEGOVISEU;180516;Penajóia;LAMEGO;VISEU;-19245.942;164225.449
Paredes de Viadores e ManhuncelosMARCO DE CANAVESESPORTO;130737;Paredes de Viadores e Manhuncelos;MARCO DE CANAVESES;PORTO;23501.877;163796.227
ValadaresBAIÃOPORTO;130219;Valadares;BAIÃO;PORTO;-84.303828;162839.027
AdorigoTABUAÇOVISEU;181901;Adorigo;TABUAÇO;VISEU;12474.2932;164356.468
CambresLAMEGOVISEU;180505;Cambres;LAMEGO;VISEU;43933.8426;164534.4
Loivos da Ribeira e TresourasBAIÃOPORTO;130224;Loivos da Ribeira e Tresouras;BAIÃO;PORTO;27974.5029;163455.872
FolgosaARMAMARVISEU;180106;Folgosa;ARMAMAR;VISEU;17968.7934;164305.716
AçoreiraTORRE DE MONCORVOBRAGANÇA;40901;Açoreira;TORRE DE MONCORVO;BRAGANÇA;38256.6456;164279.257
Vila Seca e Santo AdriãoARMAMARVISEU;180123;Vila Seca e Santo Adrião;ARMAMAR;VISEU;89426.9795;163964.773
Santa Marinha do ZêzereBAIÃOPORTO;130215;Santa Marinha do Zêzere;BAIÃO;PORTO;40330.5717;163174.107
GoveBAIÃOPORTO;130206;Gove;BAIÃO;PORTO;15333.3372;163288.837
Lordelo do Ouro e MassarelosPORTOPORTO;131218;Lordelo do Ouro e Massarelos;PORTO;PORTO;7249.13172;162839.948
PerozeloPENAFIELPORTO;131125;Perozelo;PENAFIEL;PORTO;-42964.455;164992.834
OldrõesPENAFIELPORTO;131121;Oldrões;PENAFIEL;PORTO;-11243.865;164403.605
SobreiraPAREDESPORTO;131020;Sobreira;PAREDES;PORTO;-13497.756;164842.856
BonfimPORTOPORTO;131202;Bonfim;PORTO;PORTO;-21905.252;161187.917
Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e VitóriaPORTOPORTO;131217;Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória;PORTO;PORTO;-38866.04;164829.783
GalegosPENAFIELPORTO;131113;Galegos;PENAFIEL;PORTO;-40528.616;165047.362
RecareiPAREDESPORTO;131019;Recarei;PAREDES;PORTO;-15041.893;165699.447
FontelasPESO DA RÉGUAVILA REAL;170802;Fontelas;PESO DA RÉGUA;VILA REAL;-24857.786;165244.831
Parada de TodeiaPAREDESPORTO;131017;Parada de Todeia;PAREDES;PORTO;26062.8775;165675.103
Valença do DouroTABUAÇOVISEU;181917;Valença do Douro;TABUAÇO;VISEU;-20721.947;166430.009
Avessadas e RosémMARCO DE CANAVESESPORTO;130733;Avessadas e Rosém;MARCO DE CANAVESES;PORTO;48482.2811;165494.45
Felgueiras e MaçoresTORRE DE MONCORVOBRAGANÇA;40920;Felgueiras e Maçores;TORRE DE MONCORVO;BRAGANÇA;-3918.2812;164765.197
RansPENAFIELPORTO;131128;Rans;PENAFIEL;PORTO;95437.0999;164242.069
São João da Pesqueira e Várzea de TrevõesSÃO JOÃO DA PESQUEIRAVISEU;181515;São João da Pesqueira e Várzea de Trevões;SÃO JOÃO DA PESQUEIRA;VISEU;-13744.547;166784.154
Paço de SousaPENAFIELPORTO;131122;Paço de Sousa;PENAFIEL;PORTO;59735.832;163303.952
CampanhãPORTOPORTO;131203;Campanhã;PORTO;PORTO;-17735.676;165777.374
Aldoar, Foz do Douro e NevogildePORTOPORTO;131216;Aldoar, Foz do Douro e Nevogilde;PORTO;PORTO;-37172.863;165589.933
MósTORRE DE MONCORVOBRAGANÇA;40913;Mós;TORRE DE MONCORVO;BRAGANÇA;-45264.378;166008.968
AbragãoPENAFIELPORTO;131101;Abragão;PENAFIEL;PORTO;102449.128;163846.486
Vila Nova de Foz CôaVILA NOVA DE FOZ CÔAGUARDA;91419;Vila Nova de Foz Côa;VILA NOVA DE FOZ CÔA;GUARDA;-7074.51;165961.803
CidadelheMESÃO FRIOVILA REAL;170402;Cidadelhe;MESÃO FRIO;VILA REAL;82682.341;159697.499
Peso da Régua e GodimPESO DA RÉGUAVILA REAL;170815;Peso da Régua e Godim;PESO DA RÉGUA;VILA REAL;24177.1369;166895.422
Freixo de Espada à Cinta e MazoucoFREIXO DE ESPADA À CINTABRAGANÇA;40407;Freixo de Espada à Cinta e Mazouco;FREIXO DE ESPADA À CINTA;BRAGANÇA;28634.8186;166490.852
RamaldePORTOPORTO;131211;Ramalde;PORTO;PORTO;110564.685;160306.801
IrivoPENAFIELPORTO;131115;Irivo;PENAFIEL;PORTO;-42782.019;167037.091
OliveiraMESÃO FRIOVILA REAL;170403;Oliveira;MESÃO FRIO;VILA REAL;-16394.941;167570.673
ViarizBAIÃOPORTO;130220;Viariz;BAIÃO;PORTO;25299.8422;166951.637
ParanhosPORTOPORTO;131210;Paranhos;PORTO;PORTO;13442.9174;166663.459
Luzim e Vila CovaPENAFIELPORTO;131140;Luzim e Vila Cova;PENAFIEL;PORTO;-39535.406;167336.216
Mesão Frio (Santo André)MESÃO FRIOVILA REAL;170408;Mesão Frio (Santo André);MESÃO FRIO;VILA REAL;-9455.7214;165881.841
SoalhãesMARCO DE CANAVESESPORTO;130722;Soalhães;MARCO DE CANAVESES;PORTO;20711.9184;166012.798
Fânzeres e São Pedro da CovaGONDOMARPORTO;130413;Fânzeres e São Pedro da Cova;GONDOMAR;PORTO;3129.59886;166134.74
CetePAREDESPORTO;131008;Cete;PAREDES;PORTO;-31763.337;165194.839
Cabeça BoaTORRE DE MONCORVOBRAGANÇA;40903;Cabeça Boa;TORRE DE MONCORVO;BRAGANÇA;-19179.909;167788.707
Várzea, Aliviada e FolhadaMARCO DE CANAVESESPORTO;130740;Várzea, Aliviada e Folhada;MARCO DE CANAVESES;PORTO;83660.9332;169981.426
SedielosPESO DA RÉGUAVILA REAL;170809;Sedielos;PESO DA RÉGUA;VILA REAL;3685.44012;170752.556
ConstanceMARCO DE CANAVESESPORTO;130705;Constance;MARCO DE CANAVESES;PORTO;22232.8844;170577.769
Santo Isidoro e LivraçãoMARCO DE CANAVESESPORTO;130735;Santo Isidoro e Livração;MARCO DE CANAVESES;PORTO;-3011.8635;171439.098
LinharesCARRAZEDA DE ANSIÃESBRAGANÇA;40308;Linhares;CARRAZEDA DE ANSIÃES;BRAGANÇA;-903.04973;171612.85
MilheirósMAIAPORTO;130608;Milheirós;MAIA;PORTO;65019.0192;169041.552
Lavandeira, Beira Grande e SeloresCARRAZEDA DE ANSIÃESBRAGANÇA;40323;Lavandeira, Beira Grande e Selores;CARRAZEDA DE ANSIÃES;BRAGANÇA;-38031.226;172258.255
RebordosaPAREDESPORTO;131018;Rebordosa;PAREDES;PORTO;69912.5368;167944.635
CarviçaisTORRE DE MONCORVOBRAGANÇA;40905;Carviçais;TORRE DE MONCORVO;BRAGANÇA;-23543.96;172076.901
PenafielPENAFIELPORTO;131139;Penafiel;PENAFIEL;PORTO;106517.082;168986.589
Gouveia (São Simão)AMARANTEPORTO;130134;Gouveia (São Simão);AMARANTE;PORTO;-12190.513;170496.254
Custóias, Leça do Balio e GuifõesMATOSINHOSPORTO;130811;Custóias, Leça do Balio e Guifões;MATOSINHOS;PORTO;7179.70254;171994.516
Provesende, Gouvães do Douro e São Cristóvão do DouroSABROSAVILA REAL;171016;Provesende, Gouvães do Douro e São Cristóvão do Douro;SABROSA;VILA REAL;-42774.787;171162.908
CastelõesPENAFIELPORTO;131107;Castelões;PENAFIEL;PORTO;47653.2986;171446.612
Vilarinho da CastanheiraCARRAZEDA DE ANSIÃESBRAGANÇA;40318;Vilarinho da Castanheira;CARRAZEDA DE ANSIÃES;BRAGANÇA;-4305.4213;173117.338
CristeloPAREDESPORTO;131009;Cristelo;PAREDES;PORTO;76681.1233;169765.55
CrocaPENAFIELPORTO;131108;Croca;PENAFIEL;PORTO;-19149.192;173247.709
ParedesPAREDESPORTO;131025;Paredes;PAREDES;PORTO;-8875.8624;172024.782
Recezinhos (São Martinho)PENAFIELPORTO;131133;Recezinhos (São Martinho);PENAFIEL;PORTO;-17394.957;171619.132
Águas SantasMAIAPORTO;130601;Águas Santas;MAIA;PORTO;-7039.0707;172969.537
ErmesindeVALONGOPORTO;131503;Ermesinde;VALONGO;PORTO;-37006.527;171316.027
Duas IgrejasPAREDESPORTO;131010;Duas Igrejas;PAREDES;PORTO;-34863.604;171950.447
SeverSANTA MARTA DE PENAGUIÃOVILA REAL;171110;Sever;SANTA MARTA DE PENAGUIÃO;VILA REAL;-20388.68;173260.816
Moura Morta e VinhósPESO DA RÉGUAVILA REAL;170814;Moura Morta e Vinhós;PESO DA RÉGUA;VILA REAL;29269.6975;173024.36
AbaçasVILA REALVILA REAL;171401;Abaças;VILA REAL;VILA REAL;23721.9747;171779.509
Recezinhos (São Mamede)PENAFIELPORTO;131132;Recezinhos (São Mamede);PENAFIEL;PORTO;37268.5097;172604.526
MarzagãoCARRAZEDA DE ANSIÃESBRAGANÇA;40309;Marzagão;CARRAZEDA DE ANSIÃES;BRAGANÇA;-6703.1363;174302.614
Campo e SobradoVALONGOPORTO;131506;Campo e Sobrado;VALONGO;PORTO;67907.9465;171851.395
BusteloPENAFIELPORTO;131103;Bustelo;PENAFIEL;PORTO;-27964.582;170540.582
LarinhoTORRE DE MONCORVOBRAGANÇA;40910;Larinho;TORRE DE MONCORVO;BRAGANÇA;-11337.042;173489.47
Bustelo, Carneiro e Carvalho de ReiAMARANTEPORTO;130143;Bustelo, Carneiro e Carvalho de Rei;AMARANTE;PORTO;94232.7897;171389.296
Nogueira e ErmidaVILA REALVILA REAL;171435;Nogueira e Ermida;VILA REAL;VILA REAL;11929.4849;172401.633
Teixeira e TeixeiróBAIÃOPORTO;130226;Teixeira e Teixeiró;BAIÃO;PORTO;33065.6507;173239.134
LodaresLOUSADAPORTO;130510;Lodares;LOUSADA;PORTO;18774.2759;171101.259
Vila CaizAMARANTEPORTO;130138;Vila Caiz;AMARANTE;PORTO;-13446.902;174539.919
JazenteAMARANTEPORTO;130118;Jazente;AMARANTE;PORTO;-161.74617;173806.477
CeleirósSABROSAVILA REAL;171001;Celeirós;SABROSA;VILA REAL;6714.56846;174517.873
Cidade da MaiaMAIAPORTO;130619;Cidade da Maia;MAIA;PORTO;48650.885;174599.184
LouredoPAREDESPORTO;131014;Louredo;PAREDES;PORTO;-40326.947;173512.613
Castedo e CotasALIJÓVILA REAL;170121;Castedo e Cotas;ALIJÓ;VILA REAL;-17532.76;174414.008
Fonte LongaCARRAZEDA DE ANSIÃESBRAGANÇA;40306;Fonte Longa;CARRAZEDA DE ANSIÃES;BRAGANÇA;55189.4156;172847.707
Salvador do MonteAMARANTEPORTO;130129;Salvador do Monte;AMARANTE;PORTO;73598.3049;173542.024
LombaAMARANTEPORTO;130119;Lomba;AMARANTE;PORTO;3137.62004;174188.964
BeirePAREDESPORTO;131004;Beire;PAREDES;PORTO;5186.15296;175203.317
Lagoaça e FornosFREIXO DE ESPADA À CINTABRAGANÇA;40408;Lagoaça e Fornos;FREIXO DE ESPADA À CINTA;BRAGANÇA;-15790.956;175071.891
LordeloPAREDESPORTO;131013;Lordelo;PAREDES;PORTO;116116.324;170405.332
Vale de Mendiz, Casal de Loivos e Vilarinho de CotasALIJÓVILA REAL;170123;Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;ALIJÓ;VILA REAL;-24279.515;174529.064
VilelaPAREDESPORTO;131024;Vilela;PAREDES;PORTO;50762.6224;172140.439
Felgar e Souto da VelhaTORRE DE MONCORVOBRAGANÇA;40919;Felgar e Souto da Velha;TORRE DE MONCORVO;BRAGANÇA;-20788.626;174877.75
Castanheiro do Norte e RibalongaCARRAZEDA DE ANSIÃESBRAGANÇA;40322;Castanheiro do Norte e Ribalonga;CARRAZEDA DE ANSIÃES;BRAGANÇA;99214.9055;171877.408
Banho e CarvalhosaMARCO DE CANAVESESPORTO;130704;Banho e Carvalhosa;MARCO DE CANAVESES;PORTO;61666.3978;173192.948
São Pedro FinsMAIAPORTO;130613;São Pedro Fins;MAIA;PORTO;-1904.5168;174715.508
CastedoTORRE DE MONCORVOBRAGANÇA;40906;Castedo;TORRE DE MONCORVO;BRAGANÇA;-35286.837;175438.886
SobrosaPAREDESPORTO;131021;Sobrosa;PAREDES;PORTO;80457.8079;173272.459
LouredoAMARANTEPORTO;130120;Louredo;AMARANTE;PORTO;-18379.818;175650.069
CandemilAMARANTEPORTO;130107;Candemil;AMARANTE;PORTO;915.168598;175862.176
Vilarinho de São RomãoSABROSAVILA REAL;171015;Vilarinho de São Romão;SABROSA;VILA REAL;14710.8599;173742.819
Vila MeãAMARANTEPORTO;130147;Vila Meã;AMARANTE;PORTO;47241.6739;175640.085
PadroneloAMARANTEPORTO;130126;Padronelo;AMARANTE;PORTO;-4214.3025;175669.483
MoreiraMAIAPORTO;130609;Moreira;MAIA;PORTO;7005.68101;176079.506
Horta da VilariçaTORRE DE MONCORVOBRAGANÇA;40909;Horta da Vilariça;TORRE DE MONCORVO;BRAGANÇA;-43425.627;175019.916
Vila Nova da TelhaMAIAPORTO;130616;Vila Nova da Telha;MAIA;PORTO;84409.3338;174297.423
ParambosCARRAZEDA DE ANSIÃESBRAGANÇA;40311;Parambos;CARRAZEDA DE ANSIÃES;BRAGANÇA;-45536.036;175666.071
Louredo e FornelosSANTA MARTA DE PENAGUIÃOVILA REAL;171112;Louredo e Fornelos;SANTA MARTA DE PENAGUIÃO;VILA REAL;65065.2309;174808.058
FontesSANTA MARTA DE PENAGUIÃOVILA REAL;171103;Fontes;SANTA MARTA DE PENAGUIÃO;VILA REAL;26033.6083;175695.944
MeinedoLOUSADAPORTO;130513;Meinedo;LOUSADA;PORTO;24166.6749;174608.224
Nogueira e Silva EscuraMAIAPORTO;130620;Nogueira e Silva Escura;MAIA;PORTO;-9962.1151;175851.215
AlfenaVALONGOPORTO;131501;Alfena;VALONGO;PORTO;-37749.234;175251.257
NevogildeLOUSADAPORTO;130515;Nevogilde;LOUSADA;PORTO;-32398.209;174189.223
Carrazeda de AnsiãesCARRAZEDA DE ANSIÃESBRAGANÇA;40304;Carrazeda de Ansiães;CARRAZEDA DE ANSIÃES;BRAGANÇA;-15626.173;176616.589
AgrelaSANTO TIRSOPORTO;131401;Agrela;SANTO TIRSO;PORTO;69837.0986;175478.431
GondarAMARANTEPORTO;130117;Gondar;AMARANTE;PORTO;-28086.69;176416.485
CumieiraSANTA MARTA DE PENAGUIÃOVILA REAL;171102;Cumieira;SANTA MARTA DE PENAGUIÃO;VILA REAL;9193.32446;175902.395
Perafita, Lavra e Santa Cruz do BispoMATOSINHOSPORTO;130813;Perafita, Lavra e Santa Cruz do Bispo;MATOSINHOS;PORTO;30736.4198;175507.018
Frazão ArreigadaPAÇOS DE FERREIRAPORTO;130917;Frazão Arreigada;PAÇOS DE FERREIRA;PORTO;-47484.428;174271.755
Caíde de ReiLOUSADAPORTO;130504;Caíde de Rei;LOUSADA;PORTO;-22760.279;176791.077
Nespereira e CasaisLOUSADAPORTO;130531;Nespereira e Casais;LOUSADA;PORTO;-7608.7098;176995.946
PaçosSABROSAVILA REAL;171007;Paços;SABROSA;VILA REAL;-14252.004;176809.934
Vilar de PinheiroVILA DO CONDEPORTO;131630;Vilar de Pinheiro;VILA DO CONDE;PORTO;44580.5995;174469.798
AveledaVILA DO CONDEPORTO;131603;Aveleda;VILA DO CONDE;PORTO;-44529.939;177773.244
Valtorno e MourãoVILA FLORBRAGANÇA;41022;Valtorno e Mourão;VILA FLOR;BRAGANÇA;-46742.795;177661.064
AndrãesVILA REALVILA REAL;171403;Andrães;VILA REAL;VILA REAL;77115.0507;176150.902
SeroaPAÇOS DE FERREIRAPORTO;130916;Seroa;PAÇOS DE FERREIRA;PORTO;38182.8813;176238.613
FerreiraPAÇOS DE FERREIRAPORTO;130905;Ferreira;PAÇOS DE FERREIRA;PORTO;-25448.383;176944.905
São Mamede de RibatuaALIJÓVILA REAL;170114;São Mamede de Ribatua;ALIJÓ;VILA REAL;-18354.21;177591.78
FavaiosALIJÓVILA REAL;170107;Favaios;ALIJÓ;VILA REAL;59459.2893;176327.79
BruçóMOGADOUROBRAGANÇA;40803;Bruçó;MOGADOURO;BRAGANÇA;52164.5681;176794.573
AveledaLOUSADAPORTO;130502;Aveleda;LOUSADA;PORTO;120882.05;175933.192
TorguedaVILA REALVILA REAL;171426;Torgueda;VILA REAL;VILA REAL;-9549.3005;178556.116
FolgosaMAIAPORTO;130603;Folgosa;MAIA;PORTO;26625.24;177792.698
ReguengaSANTO TIRSOPORTO;131418;Reguenga;SANTO TIRSO;PORTO;-34021.07;177349.681
AnsiãesAMARANTEPORTO;130103;Ansiães;AMARANTE;PORTO;-26741.794;178441.777
Paços de FerreiraPAÇOS DE FERREIRAPORTO;130918;Paços de Ferreira;PAÇOS DE FERREIRA;PORTO;17000.3638;176333.895
SabrosaSABROSAVILA REAL;171009;Sabrosa;SABROSA;VILA REAL;-20649.006;177757.169
Seixo de ManhosesVILA FLORBRAGANÇA;41013;Seixo de Manhoses;VILA FLOR;BRAGANÇA;47425.9803;177871.308
TravancaAMARANTEPORTO;130136;Travanca;AMARANTE;PORTO;80192.5804;177816.97
Vilar do Torno e AlentémLOUSADAPORTO;130526;Vilar do Torno e Alentém;LOUSADA;PORTO;-4820.9946;178413.702
FolhadelaVILA REALVILA REAL;171409;Folhadela;VILA REAL;VILA REAL;-7324.5476;179241.731
FregimAMARANTEPORTO;130112;Fregim;AMARANTE;PORTO;33719.1532;177442.699
LabrugeVILA DO CONDEPORTO;131613;Labruge;VILA DO CONDE;PORTO;1398.89161;177782.819
LufreiAMARANTEPORTO;130121;Lufrei;AMARANTE;PORTO;-48679.47;179104.099
Água LongaSANTO TIRSOPORTO;131402;Água Longa;SANTO TIRSO;PORTO;6955.46072;178387.336
São Pedro VelhoMIRANDELABRAGANÇA;40727;São Pedro Velho;MIRANDELA;BRAGANÇA;-30669.762;177164.894
AnaisPONTE DE LIMAVIANA DO CASTELO;160701;Anais;PONTE DE LIMA;VIANA DO CASTELO;81326.9241;224934.662
AgrochãoVINHAISBRAGANÇA;41201;Agrochão;VINHAIS;BRAGANÇA;-32994.736;225575.309
Santa ValhaVALPAÇOSVILA REAL;171220;Santa Valha;VALPAÇOS;VILA REAL;92199.5437;225781.342
Boticas e GranjaBOTICASVILA REAL;170219;Boticas e Granja;BOTICAS;VILA REAL;71853.5479;224662.145
SortesBRAGANÇABRAGANÇA;40248;Sortes;BRAGANÇA;BRAGANÇA;39243.9036;225075.288
Cardielos e SerreleisVIANA DO CASTELOVIANA DO CASTELO;160942;Cardielos e Serreleis;VIANA DO CASTELO;VIANA DO CASTELO;107841.344;226261.309
Viana do Castelo (Santa Maria Maior e Monserrate) e MeadelaVIANA DO CASTELOVIANA DO CASTELO;160948;Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;VIANA DO CASTELO;VIANA DO CASTELO;-50870.767;227146.582
Alturas do Barroso e CerdedoBOTICASVILA REAL;170217;Alturas do Barroso e Cerdedo;BOTICAS;VILA REAL;-56883.234;226277.271
MoimentaTERRAS DE BOUROBRAGA;31010;Moimenta;TERRAS DE BOURO;BRAGA;24356.4388;224356.065
Vilar de NantesCHAVESVILA REAL;170344;Vilar de Nantes;CHAVES;VILA REAL;-13872.282;227609.73
FachaPONTE DE LIMAVIANA DO CASTELO;160718;Facha;PONTE DE LIMA;VIANA DO CASTELO;56939.1336;227068.528
Sonim e BarreirosVALPAÇOSVILA REAL;171234;Sonim e Barreiros;VALPAÇOS;VILA REAL;-40860.472;227074.782
Valbom (São Pedro), Passô e Valbom (São Martinho)VILA VERDEBRAGA;31368;Valbom (São Pedro), Passô e Valbom (São Martinho);VILA VERDE;BRAGA;75119.7586;226328.563
Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e DeãoVIANA DO CASTELOVIANA DO CASTELO;160943;Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão;VIANA DO CASTELO;VIANA DO CASTELO;-17877.572;227171.802
Oriz (Santa Marinha) e Oriz (São Miguel)VILA VERDEBRAGA;31365;Oriz (Santa Marinha) e Oriz (São Miguel);VILA VERDE;BRAGA;-45132.803;226257.539
MósBRAGANÇABRAGANÇA;40224;Mós;BRAGANÇA;BRAGANÇA;-19624.889;226600.967
CelasVINHAISBRAGANÇA;41204;Celas;VINHAIS;BRAGANÇA;111247.007;227072.657
CuralhaCHAVESVILA REAL;170310;Curalha;CHAVES;VILA REAL;99998.6259;227419.523
Sande, Vilarinho, Barros e GomideVILA VERDEBRAGA;31367;Sande, Vilarinho, Barros e Gomide;VILA VERDE;BRAGA;50604.8691;227920.801
AguieirasMIRANDELABRAGANÇA;40703;Aguieiras;MIRANDELA;BRAGANÇA;-21781.666;227268.613
Chamoim e VilarTERRAS DE BOUROBRAGA;31018;Chamoim e Vilar;TERRAS DE BOURO;BRAGA;78139.0027;226343.102
OuteiroBRAGANÇABRAGANÇA;40226;Outeiro;BRAGANÇA;BRAGANÇA;-10713.707;228398.053
Santa Marta de PortuzeloVIANA DO CASTELOVIANA DO CASTELO;160928;Santa Marta de Portuzelo;VIANA DO CASTELO;VIANA DO CASTELO;128191.962;225869.208
Eiras, São Julião de Montenegro e CelaCHAVESVILA REAL;170355;Eiras, São Julião de Montenegro e Cela;CHAVES;VILA REAL;-53051.172;227106.608
Rebordões (Souto)PONTE DE LIMAVIANA DO CASTELO;160747;Rebordões (Souto);PONTE DE LIMA;VIANA DO CASTELO;61115.3195;227589.565
Torre e Vila MouVIANA DO CASTELOVIANA DO CASTELO;160947;Torre e Vila Mou;VIANA DO CASTELO;VIANA DO CASTELO;-35528.434;227800.913
Ribeira do NeivaVILA VERDEBRAGA;31360;Ribeira do Neiva;VILA VERDE;BRAGA;-47932.48;228483.406
SearaPONTE DE LIMAVIANA DO CASTELO;160745;Seara;PONTE DE LIMA;VIANA DO CASTELO;-29492.144;226152.23
Vitorino das DonasPONTE DE LIMAVIANA DO CASTELO;160750;Vitorino das Donas;PONTE DE LIMA;VIANA DO CASTELO;-39948.579;229338.004
ReigosoMONTALEGREVILA REAL;170625;Reigoso;MONTALEGRE;VILA REAL;-42862.313;229281.291
BoalhosaPONTE DE LIMAVIANA DO CASTELO;160709;Boalhosa;PONTE DE LIMA;VIANA DO CASTELO;16415.1923;228029.541
Rebordões (Santa Maria)PONTE DE LIMAVIANA DO CASTELO;160744;Rebordões (Santa Maria);PONTE DE LIMA;VIANA DO CASTELO;-28711.632;229574.738
SapiãosBOTICASVILA REAL;170215;Sapiãos;BOTICAS;VILA REAL;-37516.229;228540.008
Tinhela e AlvarelhosVALPAÇOSVILA REAL;171235;Tinhela e Alvarelhos;VALPAÇOS;VILA REAL;42950.7216;227206.098
Vila da PonteMONTALEGREVILA REAL;170635;Vila da Ponte;MONTALEGRE;VILA REAL;67454.5711;227395.534
CovideTERRAS DE BOUROBRAGA;31008;Covide;TERRAS DE BOURO;BRAGA;19628.9647;228428.889
Parada e FaíldeBRAGANÇABRAGANÇA;40253;Parada e Faílde;BRAGANÇA;BRAGANÇA;-6473.9054;228281.126
RedondeloCHAVESVILA REAL;170324;Redondelo;CHAVES;VILA REAL;117941.656;225539.694
Madalena e SamaiõesCHAVESVILA REAL;170354;Madalena e Samaiões;CHAVES;VILA REAL;47768.6352;227815.786
